Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,City,Postal Code
194121,LG Dryer,1,600,05/10/2019 20:41,911 Hill St, Los Angeles, CA 90001
194122,Wired Headphones,1,11.99,05/27/19 16:18,573 Spruce St, Dallas, TX 75001
194123,Apple Airpods Headphones,1,150,05/24/19 00:34,546 Meadow St, Atlanta, GA 30301
194124,iPhone,1,700,05/04/2019 23:40,937 North St, Portland, OR 97035
194125,Bose SoundSport Headphones,1,99.99,05/19/19 21:33,613 Lake St, San Francisco, CA 94016
194126,AAA Batteries (4-pack),2,2.99,05/19/19 21:28,549 Willow St, Los Angeles, CA 90001
194127,Wired Headphones,1,11.99,05/15/19 14:46,320 River St, Seattle, WA 98101
194128,AAA Batteries (4-pack),2,2.99,05/03/2019 18:15,851 Wilson St, San Francisco, CA 94016
194129,AA Batteries (4-pack),2,3.84,05/05/2019 11:51,487 Dogwood St, Seattle, WA 98101
194130,34in Ultrawide Monitor,1,379.99,05/09/2019 15:57,847 Lakeview St, San Francisco, CA 94016
194131,Bose SoundSport Headphones,1,99.99,05/07/2019 10:44,742 Jackson St, Seattle, WA 98101
194132,iPhone,1,700,05/22/19 21:35,478 Pine St, Seattle, WA 98101
194133,Bose SoundSport Headphones,1,99.99,05/03/2019 09:45,776 Hill St, San Francisco, CA 94016
194134,USB-C Charging Cable,1,11.95,05/27/19 18:22,190 1st St, Los Angeles, CA 90001
194135,Bose SoundSport Headphones,1,99.99,05/09/2019 20:06,589 10th St, Seattle, WA 98101
194136,Wired Headphones,1,11.99,05/23/19 19:58,702 14th St, Dallas, TX 75001
194137,27in FHD Monitor,1,149.99,05/14/19 04:13,666 Adams St, San Francisco, CA 94016
194138,Lightning Charging Cable,1,14.95,05/01/2019 21:55,259 Center St, San Francisco, CA 94016
194139,Apple Airpods Headphones,1,150,05/12/2019 23:13,362 2nd St, San Francisco, CA 94016
194140,Lightning Charging Cable,1,14.95,05/07/2019 23:57,870 4th St, Austin, TX 73301
194141,Wired Headphones,1,11.99,05/13/19 14:09,807 Highland St, Boston, MA 02215
194142,27in FHD Monitor,1,149.99,05/11/2019 19:08,48 Hickory St, Los Angeles, CA 90001
194143,Apple Airpods Headphones,1,150,05/09/2019 21:58,87 Park St, San Francisco, CA 94016
194144,USB-C Charging Cable,1,11.95,05/11/2019 20:12,550 5th St, Portland, OR 97035
194145,AA Batteries (4-pack),1,3.84,05/23/19 12:27,393 South St, New York City, NY 10001
194146,AAA Batteries (4-pack),2,2.99,05/23/19 20:31,164 Maple St, Atlanta, GA 30301
194147,Flatscreen TV,1,300,05/18/19 10:18,963 2nd St, New York City, NY 10001
194148,27in 4K Gaming Monitor,1,389.99,05/21/19 07:37,312 Church St, San Francisco, CA 94016
194149,27in FHD Monitor,1,149.99,05/23/19 21:32,585 8th St, San Francisco, CA 94016
194150,Google Phone,1,600,05/04/2019 20:34,35 Willow St, Atlanta, GA 30301
194151,AA Batteries (4-pack),1,3.84,05/28/19 23:03,660 12th St, Los Angeles, CA 90001
278797,Wired Headphones,1,11.99,11/21/19 09:54,46 Park St, New York City, NY 10001
278798,USB-C Charging Cable,2,11.95,11/17/19 10:03,962 Hickory St, Austin, TX 73301
278799,Apple Airpods Headphones,1,150,11/19/19 14:56,464 Cherry St, Los Angeles, CA 90001
278800,27in FHD Monitor,1,149.99,11/25/19 22:24,649 10th St, Seattle, WA 98101
278801,Bose SoundSport Headphones,1,99.99,11/09/2019 13:56,522 Hill St, Boston, MA 02215
278802,USB-C Charging Cable,1,11.95,11/14/19 20:34,154 2nd St, San Francisco, CA 94016
278803,Lightning Charging Cable,1,14.95,11/11/2019 08:05,724 5th St, San Francisco, CA 94016
278804,Bose SoundSport Headphones,1,99.99,11/15/19 11:48,866 Sunset St, Austin, TX 73301
278805,Lightning Charging Cable,1,14.95,11/27/19 11:50,670 Elm St, San Francisco, CA 94016
278806,Bose SoundSport Headphones,1,99.99,11/19/19 19:12,174 2nd St, Boston, MA 02215
278806,ThinkPad Laptop,1,999.99,11/19/19 19:12,174 2nd St, Boston, MA 02215
278807,ThinkPad Laptop,1,999.99,11/25/19 21:52,240 Elm St, Austin, TX 73301
278808,AAA Batteries (4-pack),1,2.99,11/23/19 13:19,155 Highland St, Boston, MA 02215
278809,AA Batteries (4-pack),1,3.84,11/17/19 12:38,969 13th St, Dallas, TX 75001
278810,USB-C Charging Cable,1,11.95,11/03/2019 16:55,454 Cherry St, Boston, MA 02215
278811,Wired Headphones,1,11.99,11/06/2019 16:01,99 Elm St, San Francisco, CA 94016
278811,Apple Airpods Headphones,1,150,11/06/2019 16:01,99 Elm St, San Francisco, CA 94016
278812,Apple Airpods Headphones,1,150,11/17/19 20:08,601 Church St, Seattle, WA 98101
278813,Macbook Pro Laptop,1,1700,11/09/2019 22:40,131 6th St, Boston, MA 02215
278814,AA Batteries (4-pack),3,3.84,11/16/19 16:45,419 Hill St, Boston, MA 02215
278815,Lightning Charging Cable,1,14.95,11/18/19 13:06,815 Dogwood St, New York City, NY 10001
278816,Lightning Charging Cable,1,14.95,11/08/2019 08:58,925 5th St, New York City, NY 10001
278817,USB-C Charging Cable,1,11.95,11/05/2019 23:25,503 Chestnut St, Boston, MA 02215
278818,USB-C Charging Cable,1,11.95,11/16/19 22:12,541 Johnson St, New York City, NY 10001
278819,iPhone,1,700,11/04/2019 06:20,880 Maple St, New York City, NY 10001
278819,Apple Airpods Headphones,1,150,11/04/2019 06:20,880 Maple St, New York City, NY 10001
278820,USB-C Charging Cable,2,11.95,11/17/19 15:11,882 Walnut St, Portland, OR 97035
278821,USB-C Charging Cable,1,11.95,11/25/19 16:17,327 13th St, Dallas, TX 75001
278822,Bose SoundSport Headphones,1,99.99,11/20/19 08:17,816 Park St, Atlanta, GA 30301
278823,AA Batteries (4-pack),1,3.84,11/29/19 20:42,234 9th St, Boston, MA 02215
278824,27in FHD Monitor,1,149.99,11/08/2019 11:05,677 Johnson St, Portland, OR 97035
278825,Bose SoundSport Headphones,1,99.99,11/02/2019 00:35,928 Wilson St, San Francisco, CA 94016
278826,20in Monitor,1,109.99,11/26/19 15:58,532 Cedar St, Austin, TX 73301
278827,Apple Airpods Headphones,1,150,11/01/2019 13:06,305 Highland St, San Francisco, CA 94016
278828,34in Ultrawide Monitor,1,379.99,11/12/2019 20:24,470 13th St, San Francisco, CA 94016
278829,iPhone,1,700,11/20/19 22:19,977 Johnson St, Los Angeles, CA 90001
278830,USB-C Charging Cable,1,11.95,11/04/2019 13:28,651 Hill St, Boston, MA 02215
278831,Bose SoundSport Headphones,1,99.99,11/11/2019 12:37,607 8th St, Los Angeles, CA 90001
278832,Vareebadd Phone,1,400,11/10/2019 16:10,783 12th St, San Francisco, CA 94016
278833,iPhone,1,700,11/04/2019 10:34,700 Pine St, San Francisco, CA 94016
278833,Lightning Charging Cable,2,14.95,11/04/2019 10:34,700 Pine St, San Francisco, CA 94016
278834,Wired Headphones,1,11.99,11/07/2019 13:19,792 9th St, Los Angeles, CA 90001
278835,AAA Batteries (4-pack),1,2.99,11/13/19 20:05,302 Highland St, San Francisco, CA 94016
278836,Wired Headphones,1,11.99,11/26/19 20:48,989 12th St, New York City, NY 10001
278837,AA Batteries (4-pack),1,3.84,11/10/2019 16:05,349 9th St, San Francisco, CA 94016
278838,Flatscreen TV,1,300,11/12/2019 15:37,835 Main St, San Francisco, CA 94016
278839,Lightning Charging Cable,1,14.95,11/23/19 11:16,614 Church St, San Francisco, CA 94016
278840,Bose SoundSport Headphones,1,99.99,11/23/19 20:46,490 Walnut St, Los Angeles, CA 90001
278840,27in FHD Monitor,1,149.99,11/23/19 20:46,490 Walnut St, Los Angeles, CA 90001
278841,USB-C Charging Cable,1,11.95,11/28/19 09:07,847 Dogwood St, San Francisco, CA 94016
278842,AA Batteries (4-pack),1,3.84,11/06/2019 00:37,487 Lincoln St, New York City, NY 10001
278843,USB-C Charging Cable,1,11.95,11/07/2019 11:59,435 Hill St, Portland, ME 04101
278844,20in Monitor,1,109.99,11/24/19 12:37,944 Madison St, Los Angeles, CA 90001
278845,Lightning Charging Cable,1,14.95,11/09/2019 11:46,497 6th St, Boston, MA 02215
278846,Lightning Charging Cable,1,14.95,11/25/19 22:05,84 1st St, Los Angeles, CA 90001
278847,34in Ultrawide Monitor,1,379.99,11/12/2019 13:52,903 Madison St, Boston, MA 02215
278848,Flatscreen TV,1,300,11/23/19 16:40,140 West St, Austin, TX 73301
278849,AAA Batteries (4-pack),1,2.99,11/16/19 11:49,984 Washington St, Seattle, WA 98101
278850,USB-C Charging Cable,1,11.95,11/21/19 14:25,555 Cherry St, San Francisco, CA 94016
278851,Apple Airpods Headphones,1,150,11/08/2019 19:49,687 Maple St, Los Angeles, CA 90001
278852,AAA Batteries (4-pack),1,2.99,11/12/2019 16:53,998 Hill St, Seattle, WA 98101
278853,AAA Batteries (4-pack),1,2.99,11/20/19 19:01,591 Washington St, San Francisco, CA 94016
278854,27in 4K Gaming Monitor,1,389.99,11/04/2019 00:24,952 Dogwood St, Portland, OR 97035
278855,AA Batteries (4-pack),1,3.84,11/21/19 21:32,193 Maple St, New York City, NY 10001
278856,Apple Airpods Headphones,1,150,11/10/2019 22:27,788 North St, New York City, NY 10001
278857,USB-C Charging Cable,1,11.95,11/30/19 15:37,150 Wilson St, Los Angeles, CA 90001
278857,AAA Batteries (4-pack),2,2.99,11/30/19 15:37,150 Wilson St, Los Angeles, CA 90001
278858,USB-C Charging Cable,1,11.95,11/16/19 13:23,690 Spruce St, San Francisco, CA 94016
278859,27in FHD Monitor,1,149.99,11/21/19 22:29,30 West St, Dallas, TX 75001
259358,34in Ultrawide Monitor,1,379.99,10/28/19 10:56,609 Cherry St, Dallas, TX 75001
259359,27in 4K Gaming Monitor,1,389.99,10/28/19 17:26,225 5th St, Los Angeles, CA 90001
259360,AAA Batteries (4-pack),2,2.99,10/24/19 17:20,967 12th St, New York City, NY 10001
259361,27in FHD Monitor,1,149.99,10/14/19 22:26,628 Jefferson St, New York City, NY 10001
259362,Wired Headphones,1,11.99,10/07/2019 16:10,534 14th St, Los Angeles, CA 90001
259363,AAA Batteries (4-pack),1,2.99,10/01/2019 18:55,976 Lake St, New York City, NY 10001
259364,Wired Headphones,1,11.99,10/29/19 11:02,874 North St, Los Angeles, CA 90001
259365,Lightning Charging Cable,1,14.95,10/29/19 11:19,127 12th St, Los Angeles, CA 90001
259366,Apple Airpods Headphones,1,150,10/20/19 11:52,955 9th St, Los Angeles, CA 90001
259367,Apple Airpods Headphones,1,150,10/16/19 16:19,742 14th St, San Francisco, CA 94016
259368,27in FHD Monitor,1,149.99,10/13/19 13:47,960 Ridge St, Boston, MA 02215
259369,USB-C Charging Cable,1,11.95,10/26/19 10:54,538 Johnson St, Portland, OR 97035
259370,20in Monitor,1,109.99,10/28/19 23:56,528 Forest St, San Francisco, CA 94016
259371,iPhone,1,700,10/26/19 12:12,306 Main St, Los Angeles, CA 90001
259372,Wired Headphones,1,11.99,10/17/19 11:07,434 Madison St, San Francisco, CA 94016
259373,27in FHD Monitor,1,149.99,10/31/19 20:15,924 Church St, San Francisco, CA 94016
259374,Apple Airpods Headphones,1,150,10/17/19 22:14,784 6th St, Los Angeles, CA 90001
259375,USB-C Charging Cable,1,11.95,10/10/2019 08:53,557 Forest St, San Francisco, CA 94016
259376,27in FHD Monitor,1,149.99,10/12/2019 00:03,218 14th St, San Francisco, CA 94016
259377,Bose SoundSport Headphones,1,99.99,10/23/19 16:49,88 Main St, Boston, MA 02215
259378,Lightning Charging Cable,1,14.95,10/18/19 16:45,997 1st St, Boston, MA 02215
259379,27in 4K Gaming Monitor,1,389.99,10/09/2019 13:15,148 Lincoln St, San Francisco, CA 94016
259380,Apple Airpods Headphones,1,150,10/19/19 12:21,424 North St, San Francisco, CA 94016
259381,ThinkPad Laptop,1,999.99,10/25/19 08:44,887 12th St, New York City, NY 10001
259382,Wired Headphones,1,11.99,10/18/19 14:16,605 Ridge St, New York City, NY 10001
259383,Apple Airpods Headphones,1,150,10/13/19 12:32,597 6th St, Los Angeles, CA 90001
259384,ThinkPad Laptop,1,999.99,10/29/19 23:22,383 Cedar St, Dallas, TX 75001
259385,Lightning Charging Cable,1,14.95,10/28/19 15:28,892 1st St, Los Angeles, CA 90001
259386,Lightning Charging Cable,1,14.95,10/16/19 21:39,966 Hickory St, Los Angeles, CA 90001
259387,Bose SoundSport Headphones,1,99.99,10/01/2019 13:58,695 6th St, New York City, NY 10001
259388,AA Batteries (4-pack),1,3.84,10/12/2019 13:15,948 Forest St, San Francisco, CA 94016
259389,AAA Batteries (4-pack),1,2.99,10/17/19 14:14,661 Maple St, Dallas, TX 75001
259390,Lightning Charging Cable,1,14.95,10/08/2019 12:35,134 Cherry St, Atlanta, GA 30301
259391,Google Phone,1,600,10/24/19 12:51,374 Hill St, Dallas, TX 75001
259392,Wired Headphones,1,11.99,10/19/19 15:26,374 Forest St, Los Angeles, CA 90001
259393,AA Batteries (4-pack),1,3.84,10/22/19 20:35,2 13th St, New York City, NY 10001
259394,AA Batteries (4-pack),1,3.84,10/24/19 18:58,909 Lake St, Atlanta, GA 30301
259395,Bose SoundSport Headphones,1,99.99,10/13/19 13:55,235 Adams St, Atlanta, GA 30301
259396,AAA Batteries (4-pack),1,2.99,10/23/19 22:40,218 Spruce St, Austin, TX 73301
259397,Wired Headphones,1,11.99,10/01/2019 14:39,901 Walnut St, Atlanta, GA 30301
259398,Bose SoundSport Headphones,1,99.99,10/22/19 10:20,367 Pine St, Seattle, WA 98101
259399,AAA Batteries (4-pack),2,2.99,10/31/19 19:06,263 Willow St, San Francisco, CA 94016
259400,27in 4K Gaming Monitor,1,389.99,10/19/19 09:24,628 Forest St, Los Angeles, CA 90001
259401,Wired Headphones,1,11.99,10/15/19 23:39,291 Lincoln St, Los Angeles, CA 90001
259402,AA Batteries (4-pack),3,3.84,10/09/2019 20:27,11 Lakeview St, Seattle, WA 98101
259403,USB-C Charging Cable,1,11.95,10/25/19 19:42,255 Cedar St, New York City, NY 10001
259404,Bose SoundSport Headphones,1,99.99,10/07/2019 19:48,883 5th St, Boston, MA 02215
259405,Bose SoundSport Headphones,1,99.99,10/07/2019 19:19,698 Center St, Dallas, TX 75001
259406,AA Batteries (4-pack),1,3.84,10/12/2019 12:01,665 Elm St, Atlanta, GA 30301
259407,Lightning Charging Cable,1,14.95,10/30/19 12:09,189 Chestnut St, San Francisco, CA 94016
259408,34in Ultrawide Monitor,1,379.99,10/21/19 20:09,36 Pine St, Los Angeles, CA 90001
259409,27in FHD Monitor,1,149.99,10/03/2019 16:26,854 Main St, Austin, TX 73301
259410,AA Batteries (4-pack),2,3.84,10/01/2019 21:32,110 Hill St, San Francisco, CA 94016
259411,AA Batteries (4-pack),1,3.84,10/09/2019 14:47,39 West St, San Francisco, CA 94016
259412,Apple Airpods Headphones,1,150,10/24/19 18:05,276 North St, Los Angeles, CA 90001
259413,Bose SoundSport Headphones,1,99.99,10/30/19 09:54,387 West St, Boston, MA 02215
259414,Apple Airpods Headphones,1,150,10/08/2019 21:01,29 Washington St, San Francisco, CA 94016
259415,AAA Batteries (4-pack),2,2.99,10/16/19 19:13,280 8th St, Portland, OR 97035
259416,Vareebadd Phone,1,400,10/10/2019 19:10,680 South St, Dallas, TX 75001
259417,Wired Headphones,1,11.99,10/08/2019 16:27,908 Washington St, Seattle, WA 98101
259418,iPhone,1,700,10/25/19 12:06,253 8th St, Austin, TX 73301
259419,USB-C Charging Cable,1,11.95,10/28/19 08:13,820 South St, Los Angeles, CA 90001
259420,Google Phone,1,600,10/18/19 08:54,791 Forest St, Los Angeles, CA 90001
259420,USB-C Charging Cable,2,11.95,10/18/19 08:54,791 Forest St, Los Angeles, CA 90001
259421,Wired Headphones,1,11.99,10/19/19 16:52,240 Chestnut St, San Francisco, CA 94016
259422,Google Phone,1,600,10/05/2019 04:53,849 Ridge St, San Francisco, CA 94016
259422,USB-C Charging Cable,1,11.95,10/05/2019 04:53,849 Ridge St, San Francisco, CA 94016
259423,AA Batteries (4-pack),1,3.84,10/14/19 15:37,32 12th St, New York City, NY 10001
259424,USB-C Charging Cable,2,11.95,10/31/19 22:54,64 Lake St, Atlanta, GA 30301
259425,Lightning Charging Cable,1,14.95,10/18/19 11:36,81 Spruce St, Austin, TX 73301
259426,27in 4K Gaming Monitor,1,389.99,10/17/19 10:43,595 6th St, Dallas, TX 75001
259427,iPhone,1,700,10/06/2019 21:23,528 13th St, New York City, NY 10001
259428,AA Batteries (4-pack),1,3.84,10/07/2019 22:09,891 14th St, Los Angeles, CA 90001
259429,Lightning Charging Cable,1,14.95,10/21/19 19:52,632 Willow St, San Francisco, CA 94016
259430,USB-C Charging Cable,1,11.95,10/02/2019 23:59,212 Hill St, San Francisco, CA 94016
259431,27in FHD Monitor,1,149.99,10/23/19 13:13,962 South St, Boston, MA 02215
259432,iPhone,1,700,10/20/19 15:55,47 4th St, Boston, MA 02215
259433,Bose SoundSport Headphones,1,99.99,10/11/2019 09:01,114 Park St, Boston, MA 02215
259434,Lightning Charging Cable,1,14.95,10/21/19 23:05,499 2nd St, Boston, MA 02215
259435,Wired Headphones,1,11.99,10/17/19 16:00,664 9th St, Boston, MA 02215
259436,Wired Headphones,2,11.99,10/26/19 00:30,23 Walnut St, San Francisco, CA 94016
259437,AA Batteries (4-pack),1,3.84,10/02/2019 18:52,935 Willow St, Seattle, WA 98101
259438,iPhone,1,700,10/29/19 09:47,176 5th St, Los Angeles, CA 90001
259438,Lightning Charging Cable,1,14.95,10/29/19 09:47,176 5th St, Los Angeles, CA 90001
259439,USB-C Charging Cable,1,11.95,10/15/19 09:57,5 Hill St, San Francisco, CA 94016
259440,AA Batteries (4-pack),1,3.84,10/04/2019 10:22,71 Meadow St, Los Angeles, CA 90001
259441,AA Batteries (4-pack),1,3.84,10/26/19 14:32,413 7th St, San Francisco, CA 94016
259442,USB-C Charging Cable,1,11.95,10/05/2019 19:07,966 14th St, Los Angeles, CA 90001
259443,Vareebadd Phone,1,400,10/01/2019 10:20,875 Lakeview St, Los Angeles, CA 90001
259444,Google Phone,1,600,10/29/19 14:27,982 8th St, Austin, TX 73301
259445,USB-C Charging Cable,1,11.95,10/29/19 15:45,301 4th St, Atlanta, GA 30301
259446,20in Monitor,1,109.99,10/16/19 15:01,796 Washington St, Los Angeles, CA 90001
259447,27in FHD Monitor,1,149.99,10/02/2019 16:55,886 1st St, San Francisco, CA 94016
259448,AA Batteries (4-pack),2,3.84,10/18/19 21:47,145 River St, Los Angeles, CA 90001
259449,AA Batteries (4-pack),1,3.84,10/11/2019 14:31,947 Sunset St, Boston, MA 02215
259450,AAA Batteries (4-pack),1,2.99,10/16/19 19:49,796 8th St, San Francisco, CA 94016
259451,34in Ultrawide Monitor,1,379.99,10/13/19 19:46,951 Elm St, Dallas, TX 75001
259452,USB-C Charging Cable,1,11.95,10/27/19 02:21,709 Madison St, San Francisco, CA 94016
259453,Flatscreen TV,1,300,10/10/2019 12:59,94 Spruce St, Los Angeles, CA 90001
259454,Wired Headphones,1,11.99,10/02/2019 18:36,387 7th St, New York City, NY 10001
259455,Lightning Charging Cable,1,14.95,10/13/19 12:32,750 7th St, San Francisco, CA 94016
259456,Lightning Charging Cable,1,14.95,10/25/19 22:06,271 River St, Dallas, TX 75001
259457,Apple Airpods Headphones,1,150,10/25/19 08:51,860 Main St, Boston, MA 02215
259458,34in Ultrawide Monitor,1,379.99,10/08/2019 09:08,728 1st St, Portland, OR 97035
259458,ThinkPad Laptop,1,999.99,10/08/2019 09:08,728 1st St, Portland, OR 97035
259459,Bose SoundSport Headphones,1,99.99,10/25/19 10:20,384 Ridge St, Boston, MA 02215
259460,Apple Airpods Headphones,1,150,10/11/2019 17:51,368 Maple St, Atlanta, GA 30301
259461,Apple Airpods Headphones,1,150,10/08/2019 15:21,495 Hickory St, Boston, MA 02215
259462,USB-C Charging Cable,1,11.95,10/18/19 12:48,582 2nd St, Boston, MA 02215
259463,Wired Headphones,1,11.99,10/27/19 00:49,647 8th St, Los Angeles, CA 90001
259464,Lightning Charging Cable,1,14.95,10/24/19 16:04,478 Church St, Austin, TX 73301
259465,Wired Headphones,1,11.99,10/08/2019 12:39,953 West St, San Francisco, CA 94016
259466,USB-C Charging Cable,1,11.95,10/26/19 10:29,454 Ridge St, New York City, NY 10001
259467,AA Batteries (4-pack),3,3.84,10/06/2019 12:22,512 1st St, Austin, TX 73301
259468,Bose SoundSport Headphones,1,99.99,10/28/19 14:13,221 River St, Portland, OR 97035
259469,Macbook Pro Laptop,1,1700,10/19/19 19:28,822 9th St, Atlanta, GA 30301
259470,27in FHD Monitor,1,149.99,10/28/19 13:41,226 Sunset St, San Francisco, CA 94016
259471,Google Phone,1,600,10/12/2019 16:43,243 West St, Los Angeles, CA 90001
259472,27in FHD Monitor,1,149.99,10/25/19 14:46,144 Ridge St, Atlanta, GA 30301
259473,Apple Airpods Headphones,1,150,10/24/19 10:43,26 Chestnut St, Atlanta, GA 30301
259474,Apple Airpods Headphones,1,150,10/21/19 15:21,460 14th St, Austin, TX 73301
259475,Bose SoundSport Headphones,1,99.99,10/05/2019 11:33,339 Spruce St, Los Angeles, CA 90001
259476,Google Phone,1,600,10/13/19 10:23,995 Main St, San Francisco, CA 94016
259477,LG Dryer,1,600,10/12/2019 09:38,822 North St, San Francisco, CA 94016
259477,AAA Batteries (4-pack),1,2.99,10/12/2019 09:38,822 North St, San Francisco, CA 94016
259478,AAA Batteries (4-pack),2,2.99,10/12/2019 19:49,874 1st St, New York City, NY 10001
259479,20in Monitor,1,109.99,10/29/19 18:42,43 Sunset St, Atlanta, GA 30301
259480,AAA Batteries (4-pack),1,2.99,10/14/19 23:10,231 Ridge St, New York City, NY 10001
